model_name,index,batch_size,optimizer,learning_rate,time_start,time_end,train_loss,train_accuracy,train_precision_macro_avg,train_recall_macro_avg,train_f1_score_macro_avg,val_loss,val_accuracy,val_precision_macro_avg,val_recall_macro_avg,val_f1_score_macro_avg,test_loss,test_accuracy,test_precision_macro_avg,test_recall_macro_avg,test_f1_score_macro_avg
rajpurkar,80,64,sgd,0.1,2025-03-30T00:24:33.012221,2025-03-30T00:31:07.381517,0.2080826163291931,0.8056356906890869,0.8769152511980316,0.6879719573004239,0.7544528303608214,0.3368593454360962,0.7492625117301941,0.7617136975503308,0.583043710631839,0.6395629379935298,0.3514858484268188,0.7478048801422119,0.7369499362987681,0.5656242839869333,0.6178648745061182
ribeiro,81,64,sgd,0.1,2025-03-30T00:31:24.068561,2025-03-30T00:33:23.859476,0.289087176322937,0.7423414587974548,0.7987516748127768,0.5909497470736041,0.6329674091396504,0.3291592001914978,0.7133726477622986,0.7632564458643204,0.5662621373190746,0.6029276449089781,0.3412052094936371,0.7180487513542175,0.7624528323168668,0.5556937317475711,0.5952503677695312
ahmed,82,64,sgd,0.1,2025-03-30T00:33:34.301520,2025-03-30T00:35:04.565944,0.2634348571300506,0.7359567880630493,0.7546718204014062,0.6748901146265756,0.6947210929149316,0.3346990644931793,0.7040314674377441,0.6910395382779239,0.6129625092489172,0.6285906632006484,0.3509692251682281,0.6951219439506531,0.6828571139531282,0.5930058994047533,0.61464305778904
baloglu,83,64,sgd,0.1,2025-03-30T00:35:13.227165,2025-03-30T00:36:29.282774,0.1923743337392807,0.8002946972846985,0.8607920565657861,0.7346514989431698,0.7865766882665433,0.3100099265575409,0.7345132827758789,0.731155206898105,0.5908239935649364,0.6420049562001683,0.3267648816108703,0.7287805080413818,0.7148198251964993,0.5656277267296452,0.6203293331906324
rajpurkar,84,64,rmsprop,0.001,2025-03-30T00:36:37.131795,2025-03-30T00:46:46.488875,0.199599951505661,0.7707655429840088,0.8286316314755432,0.7217075836400196,0.7670710803384296,0.2761064767837524,0.7133726477622986,0.7457762805331271,0.635539504615805,0.6795327432885248,0.2804408371448517,0.7204878330230713,0.7383302677414847,0.6288614937529189,0.6727483591114161
ribeiro,85,64,rmsprop,0.001,2025-03-30T00:47:02.977426,2025-03-30T00:49:31.132795,0.1947764903306961,0.7808337211608887,0.808910000145967,0.7122554697625725,0.7519019185579495,0.2884734570980072,0.7236971259117126,0.7286571684266295,0.6313325022650741,0.6699846672683817,0.297113686800003,0.7297561168670654,0.7318024997997336,0.6298117092838739,0.6683524760961804
ahmed,86,64,rmsprop,0.001,2025-03-30T00:49:41.597261,2025-03-30T00:51:27.720456,0.2137931287288665,0.8060654401779175,0.861076895668428,0.6820460709749859,0.7512715616798793,0.2913157939910888,0.7615535855293274,0.7820990094036882,0.5997991827774098,0.6637173806598389,0.3163010478019714,0.7482926845550537,0.7832479084926965,0.5905210246521663,0.6571125156158596
baloglu,87,64,rmsprop,0.001,2025-03-30T00:51:36.663958,2025-03-30T00:52:36.958966,0.2081061750650406,0.7941555380821228,0.8214385009764482,0.7186860482049373,0.7565939879007114,0.2833292782306671,0.74631267786026,0.7458343086079444,0.6241235611261768,0.6656149987663963,0.2961276471614837,0.7351219654083252,0.7303976137561995,0.6117010360134112,0.6523299888758388
rajpurkar,88,64,rmsprop,0.01,2025-03-30T00:52:45.245986,2025-03-30T00:59:24.952003,0.2465461194515228,0.7477439045906067,0.7959033051492849,0.6594832776955557,0.7147616187338812,0.2670772671699524,0.74631267786026,0.7626740267616358,0.6321104202715944,0.6852286740232291,0.2779967188835144,0.7458536624908447,0.7581747279105207,0.6176424734578279,0.6728300934187008
ribeiro,89,64,rmsprop,0.01,2025-03-30T00:59:41.834100,2025-03-30T01:02:47.827501,0.2227947264909744,0.7869728207588196,0.8382882283900889,0.6613077176016888,0.7296590071970908,0.2667478621006012,0.7586037516593933,0.802919305870374,0.618525413503818,0.6846513631331047,0.279109388589859,0.7453658580780029,0.8026430584268388,0.6060158793376814,0.6742655005155284
ahmed,90,64,rmsprop,0.01,2025-03-30T01:02:58.187666,2025-03-30T01:07:06.595168,0.1805565953254699,0.8265700936317444,0.8948581285296126,0.722860942200046,0.7923554776416144,0.2833200991153717,0.75368732213974,0.8032713609553668,0.6227941073630862,0.6914653572910547,0.3036896288394928,0.7560975551605225,0.7870385181717513,0.6141624907428167,0.6788659976789437
baloglu,91,64,rmsprop,0.01,2025-03-30T01:07:15.195182,2025-03-30T01:08:16.175133,0.3087405860424042,0.720363438129425,0.7920884677197004,0.5382844757381866,0.6166215591653879,0.3661210834980011,0.6951819062232971,0.7347580108630853,0.4807545867981055,0.5526929828055318,0.3773635625839233,0.678536593914032,0.6966866543603981,0.4637315339800036,0.5274449117744024
rajpurkar,92,64,rmsprop,0.1,2025-03-30T01:08:24.018949,2025-03-30T01:13:45.019267,0.544617772102356,0.4635643661022186,0.2320460892171778,0.2002591531021231,0.1102243600607614,0.541549026966095,0.4631268382072449,0.2612899352443681,0.2010595208774115,0.1119568722347183,0.5380262136459351,0.4643902480602264,0.1750887996698859,0.1997516460896134,0.1106096248581443
ribeiro,93,64,rmsprop,0.1,2025-03-30T01:14:01.977186,2025-03-30T01:19:55.955195,0.2039458751678466,0.8281048536300659,0.8401930555123329,0.7092844780122342,0.7634306732772667,0.2839410901069641,0.7635201811790466,0.7585957020210273,0.6318074786781874,0.6811407177657665,0.2863817811012268,0.7687804698944092,0.7606683258909751,0.6269251131212987,0.6775384317467443
ahmed,94,64,rmsprop,0.1,2025-03-30T01:20:06.362745,2025-03-30T01:23:23.034255,5313.9248046875,0.4630118608474731,0.0,0.0,0.0,0.5310713052749634,0.4631268382072449,0.0,0.0,0.0,2357.623046875,0.46536585688591,0.0,0.0,0.0
baloglu,95,64,rmsprop,0.1,2025-03-30T01:23:31.552620,2025-03-30T01:25:08.444640,0.5315908789634705,0.4630118608474731,0.0,0.0,0.0,0.5302632451057434,0.4631268382072449,0.0,0.0,0.0,0.5300413370132446,0.46536585688591,0.0,0.0,0.0
rajpurkar,96,64,adam,0.001,2025-03-30T01:25:16.380169,2025-03-30T01:33:30.125192,0.2122567147016525,0.7839032411575317,0.804322087013847,0.6960838415458364,0.7425206279081451,0.2562437355518341,0.7512291073799133,0.7627077673678426,0.6422976539658917,0.6914879987407306,0.2639638185501098,0.7463414669036865,0.7391296995707316,0.6256731787985699,0.6733048595180178
ribeiro,97,64,adam,0.001,2025-03-30T01:33:47.031580,2025-03-30T01:36:18.156667,0.2109026908874511,0.7878936529159546,0.8533882287474093,0.6844983560752631,0.7441734457325209,0.2687997221946716,0.7458210587501526,0.7764618998858768,0.6223013144821548,0.6742553235852212,0.2856794595718384,0.738048791885376,0.7616628812812951,0.6091983235497221,0.6590247917863682
ahmed,98,64,adam,0.001,2025-03-30T01:36:28.819243,2025-03-30T01:38:07.336706,0.2105887234210968,0.7897353768348694,0.8168331855040215,0.6879156393613511,0.7406044335707235,0.2740301489830017,0.7561455368995667,0.7596685408558141,0.6340860772407251,0.6845170799736545,0.2917828559875488,0.7370731830596924,0.744512510306742,0.6078743044366873,0.6596857779978084
baloglu,99,64,adam,0.001,2025-03-30T01:38:16.103937,2025-03-30T01:39:11.628114,0.2331531047821045,0.7963656187057495,0.8376819798281747,0.6584447960765074,0.7252704175288154,0.2838093638420105,0.7679449319839478,0.7754710869852273,0.5905114260924412,0.6530193668599267,0.3003650307655334,0.7560975551605225,0.7797713996403073,0.588028702183366,0.6518501954123062
rajpurkar,100,64,adam,0.01,2025-03-30T01:39:19.437583,2025-03-30T01:51:31.198804,0.1865327507257461,0.7959973216056824,0.8450836703067987,0.7279251944807035,0.7781484401641112,0.2559364736080169,0.7468042969703674,0.7674489379097796,0.6505779534786409,0.6995184090051937,0.2641148567199707,0.757073163986206,0.7627717914164668,0.6536267654449206,0.6993375189707922
ribeiro,101,64,adam,0.01,2025-03-30T01:51:48.091603,2025-03-30T01:55:22.072418,0.2118679136037826,0.7985143065452576,0.8115109755437129,0.6921898327163666,0.7394851046857005,0.2583228945732116,0.76106196641922,0.7574862866918511,0.6359642414969435,0.6823821842665656,0.269493967294693,0.7604877948760986,0.7468127551978325,0.6239574882969475,0.6708220481743972
ahmed,102,64,adam,0.01,2025-03-30T01:55:32.647661,2025-03-30T01:58:04.448793,0.2601028382778168,0.7904106974601746,0.8849145019094857,0.5696718010248546,0.6463225362166579,0.2850981056690216,0.7753195762634277,0.8462924350067617,0.5377323040521843,0.6075053324528067,0.2981017231941223,0.766829252243042,0.8532920373132742,0.5198038966487297,0.594847346554903
baloglu,103,64,adam,0.01,2025-03-30T01:58:13.380960,2025-03-30T01:59:52.005390,0.5314887166023254,0.4630118608474731,0.0,0.0,0.0,0.5302211046218872,0.4631268382072449,0.0,0.0,0.0,0.5299349427223206,0.46536585688591,0.0,0.0,0.0
rajpurkar,104,64,adam,0.1,2025-03-30T01:59:59.844293,2025-03-30T02:06:31.377303,0.5452219247817993,0.463318794965744,0.0966117196070909,0.0012591633809152,0.0024857550872637,0.5371840000152588,0.4646017551422119,0.1742856919591865,0.0031112142953106,0.0061127867518867,0.5464938879013062,0.4619512259960174,0.0899999795000047,0.0008760261458284,0.0017351598135521
ribeiro,105,64,adam,0.1,2025-03-30T02:06:48.652469,2025-03-30T02:12:07.031107,0.2844382524490356,0.7937872409820557,0.617119903207235,0.5296182574089269,0.563520945573077,0.3180544078350067,0.7497541904449463,0.5881197588927437,0.501152882782744,0.5356452828042453,0.3282121121883392,0.7385365962982178,0.5762704350299134,0.4904956750060426,0.5204253255366662
ahmed,106,64,adam,0.1,2025-03-30T02:12:18.058109,2025-03-30T02:13:35.010371,0.5339459180831909,0.4630118608474731,0.0,0.0,0.0,0.5329828262329102,0.4631268382072449,0.0,0.0,0.0,0.5327428579330444,0.46536585688591,0.0,0.0,0.0
baloglu,107,64,adam,0.1,2025-03-30T02:13:43.441308,2025-03-30T02:15:18.647075,0.5316122770309448,0.4630118608474731,0.0,0.0,0.0,0.5304385423660278,0.4631268382072449,0.0,0.0,0.0,0.5301239490509033,0.46536585688591,0.0,0.0,0.0
rajpurkar,108,128,sgd,0.001,2025-03-30T02:15:26.462647,2025-03-30T02:37:55.781414,0.3538076281547546,0.7150837779045105,0.8021579231700334,0.5260680958233124,0.5738048179743556,0.3968485891819,0.692232072353363,0.7752225904908058,0.4955396375971506,0.5369362243374168,0.4128699004650116,0.6829268336296082,0.7706277747134905,0.4782960213237309,0.5193047793250025
ribeiro,109,128,sgd,0.001,2025-03-30T02:38:12.974257,2025-03-30T02:46:55.845733,0.307499349117279,0.7397016286849976,0.8065285455039346,0.5681398279298364,0.6329964076613026,0.3496021032333374,0.7177974581718445,0.7714632741822638,0.5306361142863081,0.5902109654559139,0.3659132719039917,0.7185365557670593,0.7704977359421038,0.5165942546938582,0.5775928308773317
ahmed,110,128,sgd,0.001,2025-03-30T02:47:07.062808,2025-03-30T02:50:21.996491,0.2883699834346771,0.7718092203140259,0.8405220927381091,0.6022506105829637,0.6698031984221391,0.36569944024086,0.7384464144706726,0.7778727117574711,0.5437998671080684,0.6034979331773581,0.3875312209129333,0.7346341609954834,0.7884623492291685,0.5346649988730633,0.5959700204897962
baloglu,111,128,sgd,0.001,2025-03-30T02:50:30.652441,2025-03-30T02:55:59.227477,0.3146728873252868,0.725397527217865,0.7236371465563214,0.5347453872561463,0.6027365112039809,0.3351141810417175,0.7104228138923645,0.6809342976370119,0.4994926935316713,0.5626344364153195,0.3483171164989471,0.6829268336296082,0.6656769762077921,0.4728691888088487,0.5367956952110011
rajpurkar,112,128,sgd,0.01,2025-03-30T02:56:07.516551,2025-03-30T03:07:56.306284,0.2082052826881408,0.8140462636947632,0.8607976086125358,0.6993349739380017,0.7555106153853234,0.3285088837146759,0.755162239074707,0.7531816605147256,0.5993593562777557,0.6484433044194261,0.3397282063961029,0.7526829242706299,0.7231864889110722,0.5843442294594781,0.6270637802794654
ribeiro,113,128,sgd,0.01,2025-03-30T03:08:12.898379,2025-03-30T03:11:05.675885,0.2550652325153351,0.7755540609359741,0.8210876612270386,0.6170952431942157,0.6770359261255774,0.2957048118114471,0.7512291073799133,0.7631614497946604,0.5647036870223537,0.623135616507388,0.305591881275177,0.7473170757293701,0.7641598869916932,0.5665413030811618,0.6210788624867057
ahmed,114,128,sgd,0.01,2025-03-30T03:11:16.748527,2025-03-30T03:13:37.533179,0.1735637933015823,0.8123887181282043,0.8461228989245265,0.7480945095443196,0.7878512417840764,0.3107888698577881,0.7369714975357056,0.7290414806936694,0.6221199918745022,0.6630573242187939,0.3112584948539734,0.7512195110321045,0.7355652342366071,0.6254275483529703,0.6653903078321304
baloglu,115,128,sgd,0.01,2025-03-30T03:13:46.099359,2025-03-30T03:15:59.557342,0.2593270540237427,0.764258086681366,0.8101842088979401,0.6253991026931283,0.6976551721203851,0.303701251745224,0.7369714975357056,0.7410685507423291,0.5573891359803974,0.6241987306884692,0.3172376453876495,0.7248780727386475,0.7209121070655096,0.5338485134237467,0.600388497218476
rajpurkar,116,128,sgd,0.1,2025-03-30T03:16:07.573479,2025-03-30T03:22:43.017576,0.2104896008968353,0.8068021535873413,0.8630987003353999,0.7014563629379548,0.7574571485094922,0.3696351051330566,0.7443461418151855,0.7339894188956675,0.5740091930737881,0.6210331699727695,0.38498255610466,0.7375609874725342,0.7217119146109503,0.5654019557492458,0.6114376292919255
ribeiro,117,128,sgd,0.1,2025-03-30T03:22:59.519824,2025-03-30T03:26:01.024283,0.1497923284769058,0.8437595963478088,0.8911229228560359,0.7493752873202406,0.7942477565961736,0.3211943507194519,0.747787594795227,0.7435127757677932,0.5997556792524905,0.6437751424602198,0.3118238747119903,0.7453658580780029,0.7439287432728027,0.6037977377396235,0.645942253571231
ahmed,118,128,sgd,0.1,2025-03-30T03:26:11.353577,2025-03-30T03:27:25.524729,0.2982299625873565,0.7400085926055908,0.799214638482161,0.5609862057657841,0.6128596256920519,0.3236232995986938,0.7281219363212585,0.7607779283392524,0.5269657095159074,0.5728712441077191,0.34217169880867,0.7063414454460144,0.7672621620460184,0.5136862056893322,0.5624935737317343
baloglu,119,128,sgd,0.1,2025-03-30T03:27:34.316416,2025-03-30T03:28:41.729048,0.2410795539617538,0.7820001244544983,0.8149883184756519,0.6630100600559838,0.7200804298833582,0.3053888976573944,0.74631267786026,0.7357935263269004,0.5778852266469954,0.6317096857122595,0.3192815482616424,0.738048791885376,0.7120225379956396,0.5480548808620453,0.5999065593083943
rajpurkar,120,128,rmsprop,0.001,2025-03-30T03:28:49.748499,2025-03-30T03:40:01.153560,0.1810324788093567,0.7947080731391907,0.8418278411158244,0.7168417285682459,0.766943633915391,0.2584967613220215,0.7418879270553589,0.7569050419208894,0.6358843514313655,0.6833038444107499,0.2715175747871399,0.7409756183624268,0.7462018000385415,0.6222762414800516,0.6683013344716308
ribeiro,121,128,rmsprop,0.001,2025-03-30T03:40:18.048825,2025-03-30T03:43:01.173961,0.1770389229059219,0.8067407608032227,0.8443879602305449,0.7446286111565662,0.7772322140525243,0.3240887522697449,0.7202556729316711,0.7009811018018031,0.5929295414149311,0.6284926450839967,0.3305015563964844,0.714634120464325,0.6961527019459731,0.5828490485504134,0.6206017083737341
ahmed,122,128,rmsprop,0.001,2025-03-30T03:43:11.638182,2025-03-30T03:44:42.203700,0.2444007247686386,0.7670820951461792,0.8133235416339911,0.6565521815720147,0.7115326190700564,0.290951669216156,0.7354965806007385,0.7492745759050816,0.6036217957163481,0.6538741356264854,0.2953081130981445,0.7365853786468506,0.7504862765635408,0.5937197455918104,0.6447925840551098
baloglu,123,128,rmsprop,0.001,2025-03-30T03:44:50.828467,2025-03-30T03:45:47.808924,0.2316170185804367,0.7644422650337219,0.8374467286625624,0.6692603025231982,0.7343544186300338,0.292324960231781,0.7345132827758789,0.7736203091472695,0.6084769068923546,0.6692411104417894,0.3019250929355621,0.7297561168670654,0.7563271215397945,0.5875684861022217,0.6460932110697853
rajpurkar,124,128,rmsprop,0.01,2025-03-30T03:45:55.734174,2025-03-30T03:56:19.362436,0.205192282795906,0.7762293815612793,0.8203286581544583,0.6938318847368709,0.7426464449807563,0.2606745958328247,0.7369714975357056,0.7636040013488221,0.6394019479250912,0.686586083851241,0.2642571032047272,0.7419512271881104,0.7529288424053184,0.6257342470141665,0.6727092110580218
ribeiro,125,128,rmsprop,0.01,2025-03-30T03:56:36.207320,2025-03-30T03:59:46.746522,0.2431363016366958,0.7233716249465942,0.7815323851674439,0.6727391048517949,0.7136381201356018,0.2730596959590912,0.7040314674377441,0.7427820482140021,0.6225308945579098,0.6685509528880802,0.2850698232650757,0.6951219439506531,0.7430143255776679,0.6211693622212617,0.6656008617735617
ahmed,126,128,rmsprop,0.01,2025-03-30T03:59:57.749935,2025-03-30T04:03:58.026202,0.2305803149938583,0.7828596234321594,0.8792521591652804,0.7092545031274916,0.7762559228892317,0.2805297970771789,0.7305801510810852,0.7960075522223937,0.6244131095224359,0.6901007899363487,0.2823985517024994,0.7268292903900146,0.7818122147895128,0.6194300262997244,0.6822117020422243
baloglu,127,128,rmsprop,0.01,2025-03-30T04:04:06.703553,2025-03-30T04:05:10.470254,0.3011846840381622,0.7315366268157959,0.7897007147452596,0.556537527829939,0.6232970727277495,0.3589486181735992,0.6991150379180908,0.7239120486339822,0.4750061665170567,0.5390072087415155,0.3723584413528442,0.6868292689323425,0.7277540927011085,0.4778895478981243,0.538581454479371
rajpurkar,128,128,rmsprop,0.1,2025-03-30T04:05:18.301678,2025-03-30T04:32:50.387568,0.218415156006813,0.8079071640968323,0.8555353032488698,0.6813843405250118,0.7418514581323619,0.2818375825881958,0.7600786685943604,0.7616752914968542,0.6114031327758033,0.6678185748739505,0.2824642062187195,0.759512186050415,0.7653873834460028,0.6053190695670296,0.6642363318739004
ribeiro,129,128,rmsprop,0.1,2025-03-30T04:33:07.418146,2025-03-30T04:37:56.672415,0.2361432909965515,0.7644422650337219,0.8389607347034819,0.6512620894185943,0.7096437665821592,0.2801461815834045,0.7241888046264648,0.7864946209901007,0.5956133087680715,0.6499692847572733,0.2899833917617798,0.7136585116386414,0.7823792052956551,0.5920973972851793,0.6472726203152644
ahmed,130,128,rmsprop,0.1,2025-03-30T04:38:07.604326,2025-03-30T04:40:08.072499,202254.1875,0.4630732536315918,0.1736845549135195,0.2000436117157841,0.1089029909196882,0.6630600690841675,0.4631268382072449,0.1742316284577745,0.2003906247869228,0.1090540721530692,19963.3203125,0.46536585688591,0.2749409840240323,0.2007968125377731,0.1106158729815726
baloglu,131,128,rmsprop,0.1,2025-03-30T04:40:16.794045,2025-03-30T04:45:31.625479,0.5314334034919739,0.4630118608474731,0.0,0.0,0.0,0.5302168726921082,0.4631268382072449,0.0,0.0,0.0,0.5299397706985474,0.46536585688591,0.0,0.0,0.0
rajpurkar,132,128,adam,0.001,2025-03-30T04:45:39.460932,2025-03-30T04:56:20.883934,0.1777550876140594,0.8025047779083252,0.8657869018318959,0.7437835675839751,0.7976239423100125,0.2516601383686065,0.7438544631004333,0.7863827250718753,0.6626564649435666,0.7150622854098284,0.2635482847690582,0.7434146404266357,0.7743607432847825,0.6383624740854119,0.6940286587830597
ribeiro,133,128,adam,0.001,2025-03-30T04:56:37.801526,2025-03-30T04:59:22.137878,0.1913475394248962,0.7909632325172424,0.8074387893861046,0.727469921119215,0.7625231142650836,0.2662160396575928,0.7350049018859863,0.7281854124347626,0.64741819651942,0.6833849615041172,0.2761753797531128,0.7253658771514893,0.7142104890392282,0.6310071332477885,0.667580329377991
ahmed,134,128,adam,0.001,2025-03-30T04:59:32.533013,2025-03-30T05:01:00.630667,0.2431270629167556,0.763153076171875,0.8047859485824281,0.6657297590470375,0.722684804998454,0.293089747428894,0.7271386384963989,0.740725378473544,0.6080338563708948,0.6612227696477424,0.3051896393299103,0.7239024639129639,0.7489364525194081,0.6016169056621443,0.6583772056565442
baloglu,135,128,adam,0.001,2025-03-30T05:01:09.540019,2025-03-30T05:02:08.159201,0.1939518004655838,0.8009085655212402,0.849597136090438,0.7066354268235349,0.7660845587308671,0.27910315990448,0.755162239074707,0.7580244546684239,0.6128461520097548,0.6705583664897399,0.2914471626281738,0.7443902492523193,0.7545745964672601,0.6033735189477367,0.6610389267327645
rajpurkar,136,128,adam,0.01,2025-03-30T05:02:16.072396,2025-03-30T05:15:12.446006,0.2008076310157776,0.784026026725769,0.8582861270920745,0.7098718768380832,0.7673539736862502,0.2626453042030334,0.744837760925293,0.7920556534357227,0.6465783568331767,0.7006512574831167,0.2645370364189148,0.7375609874725342,0.785883376918352,0.6249981392192591,0.6826881577203319
ribeiro,137,128,adam,0.01,2025-03-30T05:15:29.985515,2025-03-30T05:19:06.578589,0.2082781344652176,0.7802811861038208,0.8242239105104787,0.697746107835161,0.7499505189021097,0.2564276754856109,0.747787594795227,0.7686456073318251,0.6421497893998243,0.6911817524630485,0.269517719745636,0.730731725692749,0.759972723981545,0.6252112117286241,0.6780650492617519
ahmed,138,128,adam,0.01,2025-03-30T05:19:17.941196,2025-03-30T05:22:17.011393,0.2451097965240478,0.7791761159896851,0.8667726373136315,0.6122412617317734,0.6771697508216104,0.2837856709957123,0.7404129505157471,0.8006809021403638,0.5676197538578915,0.625376331761818,0.2908474504947662,0.7512195110321045,0.8159548959485058,0.5663073527664617,0.628509044290751
baloglu,139,128,adam,0.01,2025-03-30T05:22:25.705170,2025-03-30T05:23:55.100874,0.5314903855323792,0.4630118608474731,0.0,0.0,0.0,0.5302482843399048,0.4631268382072449,0.0,0.0,0.0,0.5299951434135437,0.46536585688591,0.0,0.0,0.0
rajpurkar,140,128,adam,0.1,2025-03-30T05:24:03.302246,2025-03-30T05:31:09.120032,0.536462664604187,0.4647307991981506,0.0,0.0,0.0,0.5315279960632324,0.4646017551422119,0.0,0.0,0.0,0.531475305557251,0.4648780524730682,0.0,0.0,0.0
ribeiro,141,128,adam,0.1,2025-03-30T05:31:26.019366,2025-03-30T05:35:19.286477,0.2963703870773315,0.7663453817367554,0.7324292492106769,0.567954622287406,0.6251233765819919,0.3225677013397217,0.7541789412498474,0.7139170525126446,0.5441343622806385,0.5969190443216027,0.3178865313529968,0.7526829242706299,0.7154818864971906,0.5303558311459766,0.5845433138591573
ahmed,142,128,adam,0.1,2025-03-30T05:35:29.860667,2025-03-30T05:36:51.763350,57.891361236572266,0.4628890752792358,0.2848848266586793,0.2003781084202232,0.1097706796762478,74.54934692382812,0.4631268382072449,0.550616181221528,0.2039653129044898,0.1177800077000193,1.7474008798599243,0.4658536612987518,0.4416762580613406,0.2017537126534773,0.113339135952535
baloglu,143,128,adam,0.1,2025-03-30T05:37:00.606081,2025-03-30T05:39:49.458339,0.5314739942550659,0.4630118608474731,0.0,0.0,0.0,0.5302008986473083,0.4631268382072449,0.0,0.0,0.0,0.5299349427223206,0.46536585688591,0.0,0.0,0.0
rajpurkar,144,256,sgd,0.001,2025-03-30T05:39:57.417288,2025-03-30T05:46:18.410980,0.4592059254646301,0.5620357394218445,0.5926401735259257,0.3125270194456114,0.3314364575662766,0.4783337414264679,0.5516223907470703,0.537912882901075,0.2891567343434836,0.2959807588128895,0.4787063002586365,0.5517073273658752,0.5769460338224696,0.2950258977418739,0.3061384449427126
ribeiro,145,256,sgd,0.001,2025-03-30T05:46:35.273107,2025-03-30T05:57:36.608049,0.2760218679904938,0.7540671825408936,0.7925279054463732,0.6115074670748998,0.6650681516178409,0.3218477070331573,0.7271386384963989,0.7476857257479196,0.5713636382413216,0.6202258082304244,0.3288202285766601,0.7268292903900146,0.7328163194073501,0.5553291409418296,0.6047154759667839
ahmed,146,256,sgd,0.001,2025-03-30T05:57:47.717011,2025-03-30T06:00:40.783961,0.2928850054740906,0.7502608895301819,0.8245328148024379,0.601486810196842,0.6615734609361243,0.3553921282291412,0.7158308625221252,0.7796704698888768,0.5489571534747559,0.6042759050072745,0.3699561357498169,0.7175609469413757,0.7531715227074246,0.5354600019406407,0.5871548098047807
baloglu,147,256,sgd,0.001,2025-03-30T06:00:49.545132,2025-03-30T06:06:16.537766,0.3132507801055908,0.7220209836959839,0.7352093893041131,0.5449577115696702,0.6118161577165324,0.3331992924213409,0.7055063843727112,0.6927266005093846,0.5118994427597111,0.574275262057503,0.346451461315155,0.6863414645195007,0.697785535195979,0.4910178223310978,0.5575259648677705
rajpurkar,148,256,sgd,0.01,2025-03-30T06:06:24.430563,2025-03-30T06:14:58.665934,0.2566152215003967,0.7639511227607727,0.73521674580574,0.6517211233174407,0.6787174543942461,0.3164219558238983,0.7325466871261597,0.6639794206095889,0.5932064951618531,0.6169560377718544,0.3171960115432739,0.7278048992156982,0.6590244518303143,0.5792011462871679,0.6060309322858709
ribeiro,149,256,sgd,0.01,2025-03-30T06:15:15.542727,2025-03-30T06:19:30.311329,0.2122541517019271,0.7892442941665649,0.8055667874001899,0.6889549777051971,0.7307878906256735,0.2875275611877441,0.7458210587501526,0.7264097504777463,0.6151503509483168,0.6553672910443191,0.2934915721416473,0.7424390316009521,0.706538709582917,0.5993197487478826,0.6358403593613389
ahmed,150,256,sgd,0.01,2025-03-30T06:19:40.716729,2025-03-30T06:22:32.011608,0.1360383480787277,0.8215973973274231,0.8977649688075754,0.7988782534527463,0.8405818443997882,0.2945755422115326,0.735988199710846,0.731719014578689,0.612318117711733,0.6580855643668096,0.3029958605766296,0.7419512271881104,0.7448701287126858,0.6092202463587296,0.6565214469874465
baloglu,151,256,sgd,0.01,2025-03-30T06:22:40.676618,2025-03-30T06:25:30.405243,0.2449573725461959,0.7760452032089233,0.8172330911172283,0.6463817157919286,0.7135691944228479,0.3100115656852722,0.73893803358078,0.7268887871289376,0.5662581138554112,0.6259377918923037,0.3210929036140442,0.7336585521697998,0.707003141428671,0.5362858724691607,0.5959246087035256
rajpurkar,152,256,sgd,0.1,2025-03-30T06:25:38.559373,2025-03-30T06:31:56.673721,0.2629167139530182,0.746638834476471,0.8531291274448662,0.6689510886056785,0.7346082903257443,0.3815649151802063,0.6932153105735779,0.7547215046620427,0.5774287298343218,0.6355250792771929,0.4003142714500427,0.7068292498588562,0.7461395781313418,0.5632074257338554,0.620179778351923
ribeiro,153,256,sgd,0.1,2025-03-30T06:32:13.512183,2025-03-30T06:35:03.494198,0.2343446463346481,0.7761679887771606,0.712669399176739,0.707847099833223,0.7010200232141681,0.3355725407600403,0.7104228138923645,0.6302218893602568,0.6173690086896779,0.6153369408321285,0.3362617492675781,0.712195098400116,0.6200954977744504,0.6036481949870078,0.6039558461961018
ahmed,154,256,sgd,0.1,2025-03-30T06:35:13.950599,2025-03-30T06:36:52.858717,0.185622364282608,0.7901651263237,0.8125673367897143,0.7383458785608402,0.7709868526802673,0.2912576198577881,0.7202556729316711,0.7271346409138785,0.6388085802946237,0.6755093483179582,0.2993368506431579,0.7365853786468506,0.7036870347186395,0.6288128851055311,0.6598737902093632
baloglu,155,256,sgd,0.1,2025-03-30T06:37:01.466751,2025-03-30T06:38:08.750379,0.2465447038412094,0.7644422650337219,0.8316315639780074,0.6432421293522694,0.7094200160556186,0.2999118268489837,0.7379547953605652,0.757624733894984,0.5667898070654871,0.6291880386531947,0.315496951341629,0.7297561168670654,0.7409731078038245,0.5492315759064805,0.610155876511449
rajpurkar,156,256,rmsprop,0.001,2025-03-30T06:38:16.766641,2025-03-30T06:47:50.091021,0.2033204436302185,0.7933574914932251,0.8285705980818102,0.7098712944964014,0.7602237160963095,0.2696555852890014,0.7502458095550537,0.7617202472063478,0.640160819784327,0.6889606220166201,0.2816607356071472,0.7468292713165283,0.7560121119761686,0.6285654882863313,0.6782855448457866
